transportation_kgco2_per_km,electricity_kgco2_per_kwh,diet_kgco2_per_meal,waste_kgco2_per_kg,region_factor,total_emission_index
0.20038603981386294,0.8702559054904644,1.9026290526467424,0.5976828381804228,0.9212444104157294,2692.2294493068152
0.22282970263056656,0.5714549947556236,3.380928384781111,0.48176732464462013,1.0200657286616432,3000.959595624384
0.18976457024564292,0.6596601277595575,5.339781593552409,0.6614637042124378,1.0730766415798931,3934.7147845754266
0.20045012539746526,0.8112663299331409,5.352691298975971,0.5454976853732498,1.1564750875679313,4454.780315119465
0.2056453290305584,0.5994736942892273,1.9465694921385646,0.49167293779834775,1.1922727576565209,2793.525736178298
0.2119248988951925,0.4339513936880294,1.908243972365239,0.5552916807068303,1.0318477537709592,2166.250433575913
0.23496231729751094,0.6243526282076881,2.6821296465087086,0.5145874057135806,0.9181340768955811,2512.495251050717
0.19397716475108517,0.966669149616582,5.4364472814929705,0.5692903194009491,1.1247346737077613,5067.850845954393
0.2159964106889528,0.7850406383791348,2.0800616328307453,0.4343598604979045,1.0695519768671813,2998.3533340600416
0.22146901982034298,0.8028874892003242,4.739985611823508,0.6990971508437653,1.034367403453339,3984.77206161295
0.18325152889039983,0.7793692921825839,1.9552452882589644,0.5276667633090153,0.9927806636376569,2467.3131109238907
0.2225281396331007,0.5193952833756621,4.3041203418652145,0.5044691919122106,1.0507195583530606,3217.2733839761468
0.1919366886581104,0.6510003184613681,3.1023028460361517,0.6130629544948795,1.0016038813371093,3040.3091200256044
0.18455361150896957,0.850563879017991,5.050112833346402,0.5091698219485997,1.127103560324208,4450.677022942239
0.24642198760773332,0.4608237385318955,2.5516070197141363,0.6499822915086273,1.0631681089477922,2580.3737837221483
0.24759424231521915,0.5667116656538274,4.3764082322548195,0.5362812173081276,1.1630543322462334,3818.0467961709346
0.2365878143681523,0.5657914650795122,2.5605714055914826,0.6158675239796304,1.0630631743948327,2673.8236857332986
0.20132296384213594,0.6592113565567036,4.711471274004692,0.432235964932566,0.971478724001979,3419.317549586754
0.18683704798044687,0.988221244565311,5.431551155523369,0.6538357556665335,1.1553275646696433,5331.161474599082
0.22789631185585096,0.4405015280102932,2.07060809607042,0.620715396033433,1.0671657134790131,2303.8350617997776
0.21081067456177208,0.711220596628357,5.399680598679765,0.4635150335385897,0.9620523114430684,3577.423095492627
0.18854267643913453,0.5076188092073263,4.171088644864341,0.443585802923736,1.0870523429868666,3197.992545187091
0.2146623837077889,0.9824059272458465,2.0719972089016077,0.49488770461768733,1.0073150294827282,2984.0438413257652
0.18240719647806528,0.46798210283647856,3.4239383491187043,0.6928211758095713,1.1533216836876197,3164.404512105719
0.24365242814551474,0.6421606014169547,2.2238713206829406,0.4770494723701176,1.0359899215939627,2716.2284630889785
0.19811459871200118,0.8427309909007636,4.651565499899563,0.53683816268399,1.117932407432225,4471.398893861868
0.22637655990477873,0.8227326568164672,4.914906604880773,0.4090060677152009,0.9286608622908712,3574.7834859635304
0.20181977532625878,0.6536371821363594,1.9760843412275952,0.5191682588698697,1.018807303890704,2577.626815919719
0.21640476148244675,0.6079145007716309,3.7776293371258998,0.5713960046299308,1.1949724309417196,3614.4217505290185
0.21826971955402957,0.6385674271317223,5.1658127521166275,0.6859373837523894,1.1425380868431445,4219.049065696257
0.19293981188678688,0.5585657578951836,5.712733686979484,0.5550208134820194,0.9479822407100786,3329.1638258623116
0.24787092394351912,0.5231997632240799,3.810830400337965,0.6457321978533063,0.9833292148431765,2938.463467101742
0.23425929763527803,0.689823818535334,5.776256506251332,0.5641382927706702,0.9989447426569084,3969.5532133000247
0.24576492590949323,0.5611202536405644,3.910600367052134,0.41223550403065545,1.0951096681486336,3316.883234216749
0.2426379145299354,0.57247699893835,3.2738572256995857,0.4945024825569322,1.1270984278468967,3127.104616471117
0.22185299851677595,0.7940536380847343,5.316914078488029,0.572664852349331,1.1248579826423728,4549.348347752813
0.2445311964516182,0.9811223990199354,3.718422197061401,0.6851781897793372,1.0529622168919208,4080.1528098055205
0.18619447514363435,0.762182320335625,3.6235612975403537,0.6577391079253699,1.1432461613514453,3810.476287742995
0.19371880036934017,0.4461876802389798,3.7064062023442275,0.46850668425365427,1.0311234248272425,2764.4206956892535
0.18316591022373765,0.44535016831244023,5.310532508413854,0.46603294900574904,0.9371641695886685,3045.3628422741267
0.2027731231534285,0.9708539325073395,5.243736937596235,0.4603518901341702,1.069332552496144,4662.079354120022
0.20720741027826373,0.5783744741844001,3.3158399659809503,0.6767496688907508,1.185690415380332,3441.3927543481973
0.1989944322241727,0.45524019164948526,2.9998493694173627,0.6557998459305161,1.1378980954177533,2846.5332950753036
0.23801162564063505,0.7594267522902289,3.713676108176082,0.6324650296758846,1.0736101943076728,3662.8878137764473
0.20497273286855125,0.7741892669741597,4.077476293816991,0.5178205342672683,1.094041698104729,3758.2707312412385
0.19966541567811666,0.7891028920712129,2.5725174478259865,0.5513142112896301,1.1791686081106718,3492.6676179918713
0.2179887258210774,0.5604412167145247,5.072797881220158,0.5392995234385458,1.0285028383304882,3761.830466014136
0.1898646957482334,0.40906641052868503,3.689172445795903,0.4760194322678118,0.9994182416827913,2499.7790590491672
0.23615378865278278,0.9790092216726831,3.0032049678898183,0.55150841384463,1.1931724695001347,4227.102238325014
0.18521854505758395,0.5505358274146614,1.9806944683379577,0.40914896435582637,1.1590329400531,2527.1393078873484
0.2490820855620362,0.8056157728315285,2.5748032218162313,0.4395431120492378,0.9969130753855807,2985.8490342669966
0.234057133850766,0.8239779219272257,5.771765272901927,0.6659768788506839,1.0391341792082769,4457.697826492814
0.19391009770739207,0.7660044502476915,2.87294859068787,0.625503930109427,1.0245234387023396,3190.9323525927734
0.18038654819865216,0.587744436528189,2.259866802151659,0.5268605227177261,0.9447287036014302,2138.047825653729
0.23708229999183839,0.5626577522584395,3.573027562447469,0.5551451086851631,1.1873457971439776,3599.4120899393224
0.2294800140693332,0.7586009696216218,2.881894845121119,0.5109996657879933,1.0212937293659277,3182.3642971828444
0.2310305017628691,0.9196573801670149,1.6582166262203737,0.6222339601482016,1.1625987247913723,3348.059602581649
0.2339889242680162,0.9680402373540373,2.9541534777573775,0.6352561537696239,0.9568068683041995,3185.0306370746857
0.1851831256213863,0.4635434826422546,3.9484888077276086,0.6289855570609477,1.064361243191166,2954.8396233217168
0.2050926009980991,0.49289716755863194,3.982705674089851,0.6167835174503349,0.9071884155372809,2654.6301417390237
0.18811083416675908,0.9668417552698478,3.1045151452959994,0.46135130160783877,1.1292661451526926,4194.219618790696
0.24041723981129154,0.8419211370008756,3.512862403136703,0.5013909937721437,1.0742741694738835,3768.2524135803656
0.22363086887792905,0.9297962948978639,5.844830632056449,0.5409536304951025,1.0876768750409258,4699.716191515247
0.20316286173968545,0.5215795804812059,3.1980681475364023,0.4992378974282967,0.915516264766396,2369.270182760755
0.18444908452002165,0.7525515226656412,2.662020659669923,0.6264820600474986,0.9633114990625846,2859.9820534780347
0.20176876252009635,0.8206837566504842,2.5956016983004204,0.4988060572749864,0.922299261706074,2829.09716948219
0.20276283254187227,0.8080671312681835,3.5599407571686035,0.44146962603560114,0.9866742947411435,3163.0407315244993
0.2310724324836645,0.6448910145200188,4.917840669226248,0.5197121356144913,1.0882317023046453,3877.715422792227
0.22462902299486492,0.4092369350147851,2.4269468288481293,0.6939743298347141,1.0698557952952126,2363.148333056756
0.24210489198034285,0.749755634082558,4.691832572133457,0.4677644238800728,1.083644946484017,3886.1254110752757
0.21305504476133644,0.5518609235077653,1.5951742050723734,0.5836475976829687,1.0647753814133682,2358.7112898236046
0.1883715972156811,0.6701525476857342,3.385198400927757,0.5298919149519119,0.9819086387027578,3051.8050690758887
0.22992713510560964,0.9745486090502904,4.99139279341254,0.42130737029479803,0.9733522492033275,4183.412562975186
0.2332549534031828,0.6394211905854609,3.0242983009849413,0.5463629817994178,0.9411179050609744,2776.4672709684
0.21928940382986473,0.903880963998656,4.036816956504298,0.6106492985944937,1.1547212624710477,4344.917590085515
0.23396770259681926,0.5131243634495507,2.422406547716599,0.5539659927483456,1.0849438075623734,2698.5138431529836
0.21456569174550735,0.8034762988150173,4.8389792600677755,0.6616318191239743,0.9559533037512179,3776.867378874067
0.21659129805673957,0.9862041726633661,1.7352559647094183,0.4866811049972748,0.9531628139463719,2935.513646134536
0.20992787128509846,0.4611358605237621,5.336441901939752,0.42587475139118947,1.161910680457841,3764.930824810375
0.18177933887208667,0.4049919653363152,2.3918837388975067,0.6809696834974017,1.1228192591289958,2426.4496161498573
0.18755239988953132,0.6601496755795686,5.434791142687488,0.5134589048584657,1.0978197239716114,4122.324376259676
0.18220004299807138,0.45557528983082035,3.086381585852328,0.57292166543609,1.0220592322617899,2805.6161332956153
0.22454872878846463,0.8490306098057387,4.75207608513519,0.6376009378390588,0.9785926692835553,3920.9286408424814
0.20200491867534287,0.9487291983091354,2.936513840037848,0.4972940991626742,1.193835228933847,4021.7235152458807
0.21559994838152918,0.6604125836252552,5.576602520555914,0.6148493614532833,1.13917187250684,4335.961569124667
0.2435296531748265,0.5552269852932645,2.0698670648326845,0.44062565494534844,0.9905337669408829,2258.5668584472764
0.19745045604042125,0.6606419914039658,2.3033390517266943,0.48738812416165156,1.1542694388835484,3222.4626658950274
0.20872680461249407,0.8340686907100006,3.7186355632146104,0.443413190840956,1.1276795845844045,3857.191496063788
0.2328885796980134,0.4054324969482226,1.8687229756716577,0.6433691675204073,0.9891241649633995,2115.940584957211
0.19601587158441358,0.7536723936908183,2.3819108311579287,0.46679477056803564,1.0279658562724918,2847.039214400356
0.1853885936880155,0.7679750109324275,5.746948719954065,0.6152210666215631,0.955786033617308,3970.2511762247063
0.20028260170396375,0.7826129481375613,5.894203475165492,0.6829895191736957,0.9333157333134329,4053.5946039635874
0.19128549010778031,0.5452132479885263,3.1931669819868986,0.5583316627206631,1.116828609851909,2987.7131061788396
0.24507883566398012,0.828431634026876,5.65478709456271,0.5620087576782062,0.98025355720616,4098.970574413068
0.2365684265695092,0.4548348917990659,3.951711040530443,0.5383100704293435,1.146017809723876,3440.9397358521196
0.22433826295572964,0.5195622018800805,2.7138410964319517,0.4977670430180928,1.1986826134543278,3098.6398311980834
0.24100224131314024,0.9264820279926892,4.660794244862694,0.5426965092774751,0.9229859441788946,3832.393682371085
0.236257045382938,0.8432338904359398,4.465058129586858,0.5808422596800278,1.04191053752511,4082.6774793443083
0.1930599041220225,0.40824733240680716,5.9510639359893,0.6957974716511978,1.140618767793241,4071.8760176550522
0.24247912989429843,0.5490257562218801,2.6927127933417747,0.6813293677954673,1.13668526896237,3229.947485392528
0.21775395693409555,0.5286438897958987,4.524267761977809,0.6586458874879365,1.1279991474992905,3676.842936987956
0.23652081086148438,0.5624837968221835,1.7341068976325111,0.6667391607114574,1.0046984805905732,2396.4703952373734
0.24272639099464452,0.5485358621679318,2.011407174135237,0.5403547549876129,1.0361559767055157,2283.8024576299517
0.20226024324803046,0.43751577744570747,1.5176326872799197,0.5972332981532394,1.078490507202441,1998.8227734708591
0.18770363471693738,0.6753643099580922,5.997573064768529,0.6685200168808643,1.1921821750719772,4722.331326498719
0.1959554613779359,0.8396400848716992,5.1102316371636505,0.5178852294974059,0.9982641812815478,4119.8768961967235
0.20989754520383794,0.7640390348304619,5.040253566300933,0.6885287435036406,1.1769431663150574,4360.637684518106
0.2372610336145745,0.8037230011588479,3.7937673387968087,0.5247358186207549,0.9808070754541482,3384.5511672402276
0.24025114082794405,0.4486895071217435,2.85030187307448,0.5803247996179647,1.1967223396421114,2654.322859608688
0.18048664913718335,0.9708944261060724,2.1806892800820417,0.6129414139817115,1.1010791060482774,3467.5185764740195
0.2157523111804296,0.9030951003058149,2.7810363248090866,0.6851776039227815,1.0390534441075654,3462.500070873134
0.20921877022041452,0.8830541910973977,3.191870498681126,0.4733848822156798,1.0840171284190814,3799.269673834057
0.1955475467329511,0.8937902830250605,4.903395436411323,0.6238392934715926,0.981759350712062,4049.940718937082
0.1883905757133578,0.9596263048796568,3.928478050064186,0.5562446758432247,0.98225215725344,3668.5551341024125
0.20363306199825396,0.7265523796682186,1.848676319499672,0.48056714218619234,0.9340663631530481,2508.8172685585478
0.24600367927387634,0.5201692107205755,1.581130540315105,0.6329820519389171,0.9342150893116197,2038.3214613109844
0.20262420524145286,0.7700701647115247,1.9604948079032842,0.5656666840521539,1.0043015224406735,2756.7264081983903
0.21631534352203563,0.8457288962007634,3.3472442116382073,0.5982921461949027,1.1288566433689116,3750.202245533999
0.22921132712266246,0.8427504360124152,5.699368126720582,0.4968703205733703,1.0823913502794487,4494.036188124642
0.20545407216655057,0.7128694145001281,4.368311165441497,0.5443821855482815,0.9307753680993063,3173.1727056400946
0.24802474579046724,0.44107523160014683,5.108216549439819,0.5852062752964201,1.1556709574927733,3803.6571329072776
0.2473713106459478,0.6226677630580767,3.5986856752704686,0.5214732442809532,1.0804102880970199,3321.367740217036
0.1976247607077755,0.9524599650780144,3.1274973743776924,0.4595117619543104,1.1882566730354338,4282.219397493642
0.21480739541246696,0.7506693458544555,1.9878016772248022,0.6884921476945911,1.1010556402233622,3105.9802173494904
0.20106148168717386,0.7229991659534281,5.441698599837922,0.5534402620127852,0.9525524591112543,3453.723482452361
0.19993883460642273,0.5613121086293161,5.0242201306255625,0.6201761110863101,1.0421350086923467,3638.816301465726
0.1825820863148173,0.6210693519499474,2.256531439189763,0.5233141580668175,1.0945492792641613,2602.3300197825665
0.2226695033785928,0.9372076534919016,3.8051725374431724,0.506539529207715,0.9084794103149934,3300.427775416896
0.2151875316260203,0.7998778285161015,3.693186635645602,0.5221492895401375,0.9044730792464424,3015.7268745283595
0.18360351258749924,0.8724322160513998,4.312911987089379,0.522758993135695,0.9388209001795704,3467.444662358468
0.19950525249656278,0.6726072538405932,5.757841022960675,0.5632540347825861,0.9754993305136412,3694.2061926325896
0.24357861201766576,0.7781483316736948,4.108971487931159,0.5630409609944089,1.0288647370562027,3704.888089778479
0.19676933234668806,0.5490301652459245,3.930977700503784,0.5491461447648615,1.0462321421279366,3002.020412415737
0.19014264104638562,0.8232764981700917,1.7264531982059879,0.44043573547523146,0.941408282681369,2565.2957004733516
0.2142616932194294,0.6565608002220025,1.7830836420811078,0.5488226435501593,1.1020174737347492,2926.52736370754
0.24899553178774203,0.6655273088888474,2.34306056097055,0.45073117012619546,1.0788414185089605,2737.465000677841
0.19694386900580502,0.789593394746129,1.6461184726128673,0.43784073588872957,0.9883392296523481,2537.163228202939
0.22704948831841149,0.961768372881356,4.845088030065056,0.6797937152023503,0.9040979650305876,3598.153452239
0.23331337307301023,0.4384038079651726,4.754986367972834,0.5814850039443112,0.9232943746059873,2865.7578916918583
0.19663462807946797,0.8948459424082046,2.1122530549423932,0.5978470174373752,1.0175084326532517,3174.003765762033
0.23097514440283018,0.5754298662473158,5.262355053578764,0.5205381011000091,0.9461923053497052,3443.2179726667923
0.2057448192903477,0.6663516727038268,2.196537156807504,0.6726942675744592,1.0130458818443913,2719.1854456331403
0.22426140814155054,0.4131479972650054,2.8552901414881147,0.5913791468738996,1.0884547813531065,2688.6220859317586
0.22434707975326262,0.5806276467005879,2.6203960462261424,0.6307509608570763,1.064171228363785,3082.557924410178
0.2175042278852331,0.7015787455780783,3.175381943578715,0.5105687407083142,0.9693527649412182,3113.177819744642
0.1863202839038086,0.43370564640846343,2.6459869465048285,0.6880035642457376,1.0031467473776257,2318.7038973155422
0.23847117469124665,0.6946574376298991,3.7002791689730343,0.6461383870474945,1.0842093595345952,3434.3603328062195
0.2024546045480215,0.9562663773150564,3.3333354660960843,0.656184538904363,1.1582565084130345,4198.310725665354
0.1930562957279898,0.4632359308646832,5.939562708506969,0.4516582802277263,1.1259640316216633,3861.1485504523507
0.18285425990883347,0.8586644368453026,1.7516685755770154,0.48128896236136587,1.0660200080500244,3008.869344326801
0.22136250602317692,0.6458026320255956,2.139816193743082,0.4856879799050731,1.0086878994949457,2440.765168333885
0.22742950532895978,0.7931042287146028,1.7377165225887112,0.48127276697406135,1.0095153832625416,2706.841130592612
0.18116114802494993,0.5561419587911376,4.316285377420691,0.6566224486312864,1.1638251930793189,3804.783839608871
0.21584651408094968,0.495695357524815,1.745291748361738,0.40956543856257766,0.9117730728121639,1858.2003373843306
0.19585470426385565,0.49627756856273586,5.263978818192555,0.4228299966942323,1.1963947933260783,3878.8076179008963
0.2251620953286615,0.4422951673858868,3.803723838068675,0.4821744611889711,1.0993126232554686,3128.717291911451
0.1922056500303494,0.5113880229407458,3.8715343106169016,0.4599618923948331,1.1043413097217172,2968.3896162055285
0.2283656416671726,0.798531630993381,4.0271752847048745,0.4695578841648545,0.9113993511914227,3184.5757920250194
0.2070714742410376,0.9290143671061049,2.2686616783779483,0.63938295677599,1.0816587824673816,3471.0448776245125
0.24557109921157141,0.8884754113546971,2.3896063640151937,0.568937978167614,1.045433418027134,3325.22989662742
0.18962646609021952,0.8110805859246905,2.934677952928521,0.4017311983878904,0.9317336720682201,2891.3398637204414
0.2038746445735181,0.46625911804666165,4.1707338711983315,0.5287968297112586,0.9833766032308078,2935.561137149242
0.18794314648684124,0.5735124677775699,2.4455299917309654,0.5223654780551077,1.1670943368640954,2901.0877745995804
0.24472855327949938,0.5858841251934814,2.023492772099676,0.43418358083336306,1.064996524759786,2489.5400084807907
0.24141375473666868,0.5499741678385728,5.865525988882945,0.6028425365804371,1.0240249725521726,3833.8447071061114
0.1980559139400609,0.7090033958258339,1.598918166643303,0.6106291565138473,0.9218046467522433,2247.9528496748126
0.22619888322239254,0.7213322889278035,5.112138324012097,0.6162679657156293,1.1142364582206916,4360.684740804836
0.2372055540140851,0.6141315851026661,5.0461581730875995,0.6185412836675775,1.1108552470188098,3952.8519075327313
0.21886405681196236,0.6122734952418616,2.837463512302932,0.40001584807968904,1.084213082091769,2989.3849558794723
0.21707554048492045,0.8971333587436487,2.11031977203291,0.6861762411540167,1.0530787938661947,3292.4521565851405
0.1969296603630316,0.8735757089918114,2.155328910174405,0.644262630116399,1.030135320662212,3092.782309758667
0.18651719374641293,0.5846774990084473,4.638442277567366,0.6711945089767856,1.0779813278963977,3710.26947183715
0.24280510305673286,0.9482730663239556,4.392629659887781,0.40469298859223024,0.9700186355185221,3753.985453973071
0.24302926400143313,0.9716890102015037,5.02235553413124,0.6801576387357218,1.1823777192532943,5218.566549005975
0.22431710200912874,0.5960455252180246,5.718665275795971,0.6429365586064314,1.0766383587540689,4139.618096144999
0.20373208537340903,0.612654969275833,4.613673134699663,0.6511657428876095,0.9933577333063129,3356.1429188223087
0.20444467022288626,0.7033804920531753,2.2013319144814956,0.42798621541659054,1.0349039552655472,2773.2998928913285
0.23081689752091675,0.9646724875202041,2.595491775444348,0.6216334086755793,1.1417054366630677,3957.388428548821
0.2427977181966804,0.9257916598853869,5.289871788929016,0.6879750068926272,0.9484848182190893,4259.845028310468
0.24209604969855822,0.4615407775501539,2.4418773412539387,0.6035642024254482,0.9878506867380781,2426.2085803396353
0.23459128821003367,0.6356384459628497,1.8263504262951664,0.5711684213873819,1.1038524068209665,2762.474214918875
0.22494221523080016,0.7320227138498632,4.664760243190127,0.6836889033246991,0.9946467619446672,3600.7243367843403
0.1858897975496534,0.7018794835309241,3.3113685997056392,0.5328811365203308,1.1377505045584397,3731.766896507016
0.19131400998662296,0.5163178407621356,5.640180236456566,0.5797880698931436,0.9391360461532082,3214.7108375548323
0.24289879319689556,0.9152900627008929,4.426147819921477,0.5429014880483098,1.1288058511363825,4565.532109449648
0.2224500341761713,0.8061644697981024,1.9068854000624733,0.6798538664080898,0.9205055144551699,2685.6411234385764
0.18064379361316407,0.9027450249110821,5.765354552641473,0.4228254180296522,0.9037777838002484,3770.548282272444
0.18710300800062224,0.9152585676096833,2.6635076863811067,0.5503359102476044,1.1694670556496485,3805.8428921785166
0.2264451238375639,0.8490135121994439,3.017456206828286,0.6060857324156315,1.0744017650796895,3568.6862748894127
0.1803543108692353,0.6635263607498304,3.310171861575939,0.6375719615266711,1.0055480691260434,3181.7991070049507
0.1912565635992249,0.7663280530092547,1.7305093338194095,0.5749055942332408,0.9697783910891551,2491.7945296873045
0.21841136525566102,0.4962192436718459,3.734319400037722,0.6726753232364362,1.0850657349782449,3131.579095543806
0.22843266383848854,0.8041872504849445,2.054933209838815,0.6825974340651615,1.0527006550610214,2848.8653087820626
0.22563728816518203,0.5075519534435685,3.304366470097583,0.4192957669580751,1.1974793326589954,3354.559577915705
0.1956988516622392,0.8163697543060942,3.0781940459643793,0.5207111618624123,1.1949647959961238,3731.5801363916144
0.22985254549432751,0.5377588964523812,4.977780375419265,0.40703770651634635,1.090507369842483,3659.4776276728057
0.196607436124776,0.470530780090132,5.11426730234729,0.49882499721233287,1.0328611518317672,3350.57153363379
0.20277797887114873,0.49917069408577447,2.190357970750896,0.5610604653911806,1.0473422907403986,2379.3240943252827
0.23225439835826167,0.4011952811314422,3.149480343206518,0.6732384791529846,1.1047437198710586,2865.851261894821
0.22547430293330503,0.8312437707121181,3.1800892246432424,0.6539662967396208,0.9304723632706144,3308.1009226645992
0.23944563873459246,0.8394406294350274,2.1813469977123825,0.43824991800159574,0.9985056221432155,2954.408905862469
0.22603290246102403,0.7089600099479556,5.093040772730357,0.4279091124222687,0.9225816723010811,3494.621507040222
0.219781602233483,0.49681768063323023,4.682527477509405,0.576780201627,0.9220082278550759,2993.392658039294
0.18655723374796646,0.45013260250641385,2.3567180383366564,0.5596353917376348,0.9587517725682702,2236.7420667272354
0.20574010621416033,0.4114773798623722,3.1502485886720955,0.47991329242900715,1.0455759763779682,2482.4257545905148
0.1985641657377208,0.49944890617913246,1.976122611854314,0.6698359253661506,1.1354322963488368,2666.4227342705854
0.19707927503653586,0.934513320989888,4.326929686918698,0.6782099228384659,1.0456487673497619,4277.479549957608
0.2481107388326712,0.5449221050210091,2.0461736604687886,0.5207834315020488,1.0006429831682608,2454.961675723915
0.20751684072667323,0.6125627963303294,5.93670375881213,0.667090767134056,0.9247058971010275,3570.931818909165
0.24244325886239793,0.46320729068879996,5.013069336095381,0.5151846682788918,1.065088656954939,3451.329736556614
0.2241797038198084,0.5334167828489021,3.256073473127978,0.62104504954891,0.981380575944953,2762.0010691146085
0.2356367912479154,0.7115347424681231,4.103537695257095,0.5427826652643173,1.0844802533751443,3580.3935831776903
0.21518459651736344,0.7646516098573916,5.60103817297384,0.4367749469521549,1.1931563217397254,4940.772729612743
0.22038327192384513,0.5472113884997266,3.9934467617812177,0.6783802603711064,0.9333942964432651,2903.126003736629
0.21447623856732045,0.43463929553507036,2.2852431887907985,0.536228978013261,0.963637619616582,2134.8883229537064
0.1936670091458631,0.6346197214764392,3.204165100115217,0.6203461120967211,1.0419283614298125,3008.277712403246
0.23057164806830538,0.5405220225558005,5.294151892633854,0.5101521443293876,1.1905841446037788,4033.234274774176
0.1996540653708599,0.5317323539378812,4.398958571953281,0.40566426357287044,1.1315429328809987,3415.2112247006426
0.18170211765020175,0.9759176816280731,4.428259729502102,0.4301591076075508,1.169468757948849,4658.784328336857
0.22518306071350175,0.7697802915554344,5.400696685598201,0.5488658438469773,1.0001144545427378,4078.2327492963764
0.19239774755849343,0.7341270659032575,5.522878758581271,0.6069893071379087,1.1976115421335782,4782.669834028309
0.245832100904704,0.6494650621139931,5.639066573007463,0.5004205979737837,0.9308498448192473,3621.4526463651523
0.24677500039018113,0.6573666000580866,1.9268213696392025,0.608646537753295,0.9158918718138302,2319.334650788963
0.2440405073154314,0.7245430023028485,3.948567008833954,0.6095906768295868,1.1566807881162084,4027.622210959007
0.2059111090178811,0.8178578842216644,4.832292845482433,0.6111807721983492,1.1781794610620957,4756.148050843813
0.18108196315702071,0.8212876577090977,4.9061708030715625,0.5477565562061525,0.9271756072638305,3675.6046389570233
0.24498229938114077,0.5030163446232697,4.230222908865017,0.6744658450364511,0.9340282280237525,3006.5914477504575
0.209972890382212,0.7000676512459763,2.2505430083265336,0.5467589553941847,0.9099522473267322,2490.7641124474203
0.24766583733305686,0.6471748570204612,5.08839249273749,0.5350795580489914,0.9313522687928173,3264.7843063188766
0.2474533983962477,0.9223161797616305,4.740501000817256,0.4598142457031881,0.9628259450400842,3797.1695717091593
0.2397106618827152,0.7788513527310259,1.8876109719706633,0.49229652620690095,1.1910229856730004,3300.0050948729536
0.20061142244487098,0.7195024398495891,3.587144211034693,0.412700347755491,1.1003580666719042,3470.837417659
0.20695684100213477,0.46923678530735047,2.2828982978481163,0.5900605880848511,1.1335659076555626,2621.394159496317
0.23957956700618,0.7633827335940468,3.0186467057083735,0.47456072317812786,1.1328418211074567,3685.6049534125173
0.20218454036093944,0.47032234340814005,1.5813649149255844,0.4912465763456395,1.0605221249337644,2157.2196670250796
0.19186449226802646,0.6023239453394512,3.3014844078484122,0.6312443564992963,1.1392466933139052,3449.2721539800195
0.21897608837208452,0.48570517888859915,3.974446145202947,0.4981663549484362,1.078742259716991,3127.186954295549
0.24553083419125465,0.8152441882146213,4.2881216677218905,0.47265876760394265,0.9943638292810073,3576.064344285496
0.22872208576724812,0.5237512683016916,4.485706553079195,0.4507173247401117,1.0683330326305203,3347.567805562601
0.21990428190625555,0.6351156239128156,5.26331090896107,0.6324575206545867,1.060052575840354,3870.8419317812313
0.1868023545639538,0.9374048665712672,2.469583082740785,0.4389118773970081,1.147035916127796,3806.232129318847
0.22305050586894187,0.5225898300393822,2.042168200973106,0.5361261280751061,1.1945181652144976,2804.5528375243052
0.24930376950729843,0.7046830383752675,5.3319172735406655,0.5520790348231583,1.0233127696262792,4023.383993922131
0.1898058810665567,0.6515629966996133,2.204757667016924,0.6062169738057144,1.129017203532408,3059.9161939705286
